Set,Uzk_1,Uztwm_1,Uzfwm_1,Rexp_1,Lztwm_1,Uzk_2,Uztwm_2,Uzfwm_2,Rexp_2,Lztwm_2
675,0.444548224,38.18186725,4.193199019,0.666789558,34.05677399,1.330903653,228.437662,68.8243019,1.589321243,320.9778378
676,0.194116512,50.67447036,27.84358654,4.603211454,321.1717875,0.675554656,50.32464115,61.52048069,3.91305783,777.5364281
677,0.672951032,65.55755588,32.94536597,0.881373832,799.8438072,0.233631262,72.3233414,21.39858633,0.756649365,567.0006888
678,0.366641829,90.90729992,98.59703627,3.303816695,284.9125599,0.448812672,218.0901632,48.24538423,3.281420823,368.57594
679,0.122727693,123.6041711,36.3845014,2.596580732,530.6840836,0.46757943,189.5717081,81.33722984,2.169584661,166.466241
680,1.261102283,81.52628395,83.9064462,3.499156516,406.805961,1.33590472,172.5554221,6.986942812,2.560955636,30.21527868
681,0.135511153,50.25162389,69.63884513,1.108329422,598.7460251,0.77569355,221.9512108,46.44951722,1.736705432,323.9146369
682,1.023301302,206.5397637,26.86156622,1.978946493,286.8115339,0.194231778,201.2892139,84.66408257,1.755960023,563.0899775
683,1.160369775,223.3759548,46.00230486,3.644267885,572.1424533,1.417386149,69.98923873,86.30621808,2.18343452,160.6853271
684,0.476482073,214.4764071,51.06308978,3.147745615,509.1978876,1.204501482,53.48730722,85.63642343,3.87624376,728.9630103
685,1.469430559,197.9672887,38.85687616,3.195707046,361.22708,0.399441867,119.9642238,25.6879087,1.333774868,271.6807206
686,0.68005965,229.4418892,79.26353313,1.922664967,161.6708684,1.129646855,91.53578667,84.88295788,3.428193904,56.26532617
687,1.325336907,38.58660013,61.00550335,4.686433119,640.6848442,0.231961577,158.1694796,36.6662539,2.771249418,167.8745128
688,0.149608191,67.52866649,27.96931124,2.94354947,406.4926448,0.665345194,221.3510179,94.37020593,3.782024449,482.5091758
689,1.242465271,238.3478654,89.90586046,4.247144704,261.0746192,1.37122925,45.60904063,96.57829401,1.614397447,609.5772323
690,1.146332279,167.6997854,88.07304819,4.701575533,98.46168919,1.072198482,95.68762106,58.08454729,3.635369039,399.9116007
691,0.995694522,223.6454605,42.60566099,3.502113866,52.08717036,0.897108473,238.619842,38.06424022,3.905717103,712.8059507
692,0.618460944,173.7889059,14.34437361,2.484692978,550.1238897,0.441257332,245.82814,90.91242458,2.257577626,386.2841263
693,1.449999848,191.3005617,49.98410876,2.07659621,657.2650798,1.483804864,120.5705478,70.80680007,3.468675949,211.7798997
694,1.240572449,87.33485072,43.10673917,0.853017229,191.9952732,0.820402188,71.82531489,89.33142675,3.651947229,727.9920832
695,1.269959124,130.7696083,31.89857911,1.724076362,712.793229,0.61585689,78.74189322,87.98969768,2.219236329,637.4358855
696,0.237361062,173.2476801,15.54158365,1.430376047,748.4229066,1.454002006,77.04788367,66.13049818,4.079661324,56.58839215
697,0.73040618,138.6871937,80.36608978,2.569146737,281.3481452,1.389207711,182.5911319,47.64726427,4.628007078,677.0394829
698,0.819403878,104.9784182,69.02601834,4.744887759,585.5546569,0.689762879,142.3223858,9.879285369,1.057084187,136.3084029
699,0.847517887,218.3469245,6.236800919,3.202708515,348.1285046,0.921253912,134.3828602,40.58324178,3.505058223,179.1015838
700,1.128022355,126.1580592,10.07457815,1.956066385,78.19988645,1.18525324,108.0778143,40.247594,3.087001891,477.8599289
701,0.265750968,56.36389975,70.78304701,0.645888835,241.5601507,0.671237466,210.1235243,22.76674633,4.050524139,432.0662147
702,1.310073422,208.5638219,99.98154756,3.262690036,704.0581444,0.43787718,195.612231,35.12560946,2.264046733,533.6990148
703,1.231249275,45.8875283,4.993086673,0.825674502,721.3834468,0.180203403,69.86833294,64.5320739,1.349837424,362.6152108
704,1.388127308,128.0758094,80.39571437,3.383395015,457.0950637,0.943897883,151.8929605,77.36446465,2.238689226,628.5431951
705,0.549012396,230.6330046,51.93802088,2.731069062,170.3265744,0.309457313,196.9961029,18.27499896,2.227614582,176.1449269
706,0.205425053,39.94630762,59.44406027,2.896670658,735.3248802,1.326567724,99.37015176,93.13751998,4.895172093,791.6802674
707,0.195107518,119.6124526,51.17822091,4.954588116,399.9387803,1.331850564,183.0912758,72.9283882,2.177619948,698.9175686
708,0.141666303,178.4707618,38.09426426,0.599495385,75.16238307,0.753316208,110.1803576,76.83521507,0.774501429,633.8930067
709,1.360736582,93.54685969,34.7459966,0.821378218,697.8041483,0.37035588,62.66815965,18.06154719,1.281561406,344.9370273
710,0.719020335,117.1684347,67.08420154,0.956664614,264.8690716,1.278313727,242.9115434,3.519572261,2.9682064,506.1951788
711,0.953167107,237.3214098,48.81683342,2.117967769,176.7615021,1.21615982,177.6210827,12.12249657,4.329415038,537.8730718
712,0.449108731,37.00639848,34.31342677,1.590230306,542.4413113,1.297946394,206.3372998,62.6244926,4.179289639,155.3989905
713,0.249104793,95.27323665,57.56987843,3.709095148,316.0423756,0.272140558,163.8005252,93.08291775,1.319076343,461.6673252
714,0.698578208,158.0428157,3.703364826,3.493097441,427.5986021,0.753978343,103.1170961,44.33376928,3.830032866,64.72202341
715,0.637239522,34.99560118,63.58976901,3.823254162,143.2674344,0.959890387,160.9368707,88.90953824,0.707460178,38.65950298
716,1.168269392,215.7166023,37.0553531,2.821934916,56.10967665,0.798527231,174.6560054,12.65198962,0.909561914,535.9221237
717,1.200861217,214.7399303,19.16517976,4.786237456,495.8118004,0.144024787,92.38364153,22.5151367,3.570665991,195.5183733
718,1.452624461,234.9324245,89.97445135,2.369331872,194.967895,1.436919377,177.3463288,43.20510777,4.038210343,75.10398248
719,0.841915051,81.23242336,46.29110584,2.929777065,119.3139283,0.617539953,228.7109775,84.1461911,2.505020515,748.1837766
720,1.245580427,232.3866439,58.25139425,4.14216198,554.0039145,1.463364067,60.22136387,78.82607365,1.877815108,161.3420497
721,1.458473851,52.15167273,50.39422361,0.524066134,270.0602266,0.883259795,236.3764287,23.02280525,4.563994751,239.5321429
722,0.41281417,48.95348029,9.15721072,3.599924047,72.73250535,0.863584173,234.6624601,41.54825837,4.815242753,202.2974286
723,0.627540224,71.145094,16.26892566,2.001687779,767.1798841,0.77253811,173.1098562,32.4440054,4.435473724,229.9008999
724,0.595512494,51.51622222,4.747399813,1.248980998,643.4124993,0.828904251,97.31125106,36.42474338,3.408881395,664.1289492
725,1.444009193,160.9198278,20.4151713,2.397651177,63.78871641,1.311071101,138.2805502,86.57575673,3.121894402,170.5569234
726,1.054993124,188.5484588,71.17713759,3.983443861,699.801909,0.384380565,41.79935139,45.74718053,4.653792237,163.8025845
727,0.634242845,159.8978123,19.30032788,3.433088015,638.3348747,0.170624073,191.2798948,22.3801279,4.289455755,447.8888274
728,0.395097951,31.73086241,53.37630678,4.224570904,665.8315586,0.417249506,125.4973371,80.89020992,3.646737817,514.9750337
729,0.431975915,224.9566369,14.40920597,4.839976019,190.1063476,0.629883746,214.5120918,43.94113184,1.561864694,706.0447946
730,0.742230759,129.4379759,28.672368,1.983448044,484.3425062,0.109433064,60.33892424,60.06502669,4.914919158,599.8335822
731,0.262786918,221.5212707,62.91890474,3.794724642,515.8547793,0.323155695,248.0802415,6.46549815,4.546932376,528.8697132
732,0.486512296,202.8354919,31.13770575,0.589229946,404.1964868,1.480325977,96.27298381,41.59676119,4.92344106,101.8298083
733,0.607141378,213.7062856,60.52809714,2.58404745,55.10019724,0.483915461,192.055601,28.62078704,3.861912792,97.67570111
734,0.437243612,142.1085996,94.51016158,3.868651714,362.3514289,1.27150582,56.60267228,68.46194991,0.848973859,522.4262188
735,0.234046836,237.9045536,47.93934866,3.160423887,141.7382685,0.607652593,146.1922927,38.6629108,2.31579994,175.2234072
736,0.923493765,239.5695751,48.99096844,1.473753582,90.47473737,0.200414813,74.99161068,15.78233536,4.08736145,123.2276347
737,0.465227428,104.6970825,25.34499712,2.643254756,453.6405501,0.601009556,34.58841515,96.07022114,3.805639265,285.3463627
738,0.311792678,155.6257564,49.35023507,4.413338451,796.494966,0.76890186,50.16403869,44.47650748,4.872712768,215.2690873
739,0.349381019,156.9662527,3.563522229,2.013050407,629.4781826,1.427391606,224.271693,13.45207378,1.516387378,786.1937275
740,0.76629155,160.051833,50.26731926,4.815555867,115.9398097,0.721457199,59.68565365,7.949717354,0.558471551,576.8603639
741,0.592931495,78.81632279,87.22963088,2.735202386,280.0051614,1.445307761,96.65405426,69.15878826,1.925330652,521.1082481
742,0.392382221,181.7475869,23.95703498,1.036061291,401.7403476,0.978350778,68.29293243,66.32573373,4.130043179,306.611282
743,0.874973577,132.080275,18.04172686,0.978810641,749.6581637,0.979986384,239.8817588,52.0314197,0.899873069,589.4816974
744,0.42831421,40.88870166,86.08474008,1.797366911,646.7212155,0.432523034,127.0273531,82.63572137,3.614294061,454.8842505
745,1.42704514,191.697005,78.097813,3.212005415,732.7814425,1.09755756,188.2104186,64.97251514,0.576334914,474.9138417
746,1.013323493,234.7419327,85.90439834,3.542176843,388.9444852,1.415744102,158.5861195,27.37424191,4.918477773,270.2585488
747,1.387184523,214.1078476,82.72377418,1.739308443,535.9841804,0.218511309,41.57203671,3.701322814,1.857169249,780.905305
748,0.771723786,242.3301837,69.3241828,0.68106655,295.9163036,1.086228955,136.6035829,26.80649563,0.72651345,329.878748
749,1.434384091,249.1040352,63.8642483,1.261836118,631.6618078,1.321764337,171.3880157,55.76721513,0.985375975,110.2882764
750,0.535077426,198.6157042,64.46494205,1.711494797,349.5564636,1.161078007,104.2720616,55.37516449,4.217932839,765.2769344
751,0.728458204,139.8901877,79.62758967,2.191563752,74.90283526,0.576369901,104.9100423,13.14355943,0.717192071,731.4106715
752,1.268834954,87.51051529,60.48361317,2.419962201,454.8573346,1.04865566,214.9144365,39.58702048,0.536023319,372.1909073
753,0.939134131,43.66365645,94.42274243,3.103303158,171.9913636,0.733035401,163.0411074,15.91428725,3.033168422,180.7283445
754,1.002455995,52.453003,72.59988737,4.449901456,217.2636151,0.777878865,121.07848,60.87463633,0.657389518,652.2904037
755,1.290588586,41.81125416,57.13821477,1.606175151,204.9412634,0.222897106,154.5271867,49.43789296,3.106750712,95.09883312
756,0.708284657,152.6246372,23.89593518,0.886979861,614.9280248,0.541173036,52.63434906,32.79576579,3.510894641,89.22479218
757,0.756008301,89.98081342,36.08430972,2.765193673,740.9417518,0.470065246,103.7513895,85.10967973,3.750031578,85.73433941
758,0.59106203,182.9462946,48.51405873,1.383988535,223.2273392,1.000685596,38.60277559,74.18847594,2.115150475,212.1389562
759,0.928779135,48.34909215,57.87912871,3.671651493,134.2732161,1.413933559,176.2860547,64.28116148,0.846829827,746.0776938
760,1.054103116,180.2380133,95.99936601,0.586352271,418.4909204,0.701137949,71.9594661,41.13763861,2.906269844,469.8397419
761,0.843353815,61.44560024,9.473297547,1.084890287,480.4578962,0.77269364,118.175561,36.52206183,4.367569945,675.189835
762,0.367984112,51.09116119,53.63660366,4.235298877,291.7698156,0.530648233,130.9884651,76.50666391,0.871054714,293.559766
763,0.489085439,40.35066637,5.981557332,1.77193801,309.1778824,0.832385027,97.99726126,75.22859846,0.587376752,547.8827512
764,0.884408818,50.03353772,72.34388768,4.73211851,342.6833194,1.359635159,113.2553946,28.5454284,3.493266315,70.89324421
765,0.890998824,113.1743443,97.60415486,4.311145625,428.7257982,0.299036818,66.45363835,40.99769091,1.493816582,295.8253206
766,0.521927385,49.50195312,63.19994287,4.830646694,101.7738946,1.425381016,63.34382626,50.78240099,2.760118077,321.0581607
767,1.462607682,155.2057475,35.6573867,2.153792344,631.3426444,0.407140453,204.2589529,25.93541821,3.09168738,267.2884795
768,0.761639932,221.953939,85.74579643,2.562146239,479.6842635,1.055533385,84.78642797,76.30333442,3.413728958,640.0053772
769,1.00511342,161.9328021,83.89547151,3.112003194,335.5915427,0.435367212,128.705369,18.99730869,1.234479722,356.8601277
770,1.346746829,173.6232286,96.64674171,1.493348447,500.3828022,1.139194615,137.0210252,11.3913677,4.48524207,219.1944116
771,1.494544054,58.03113595,49.62454597,2.333499474,625.8268704,0.841533848,175.3861086,11.99806049,2.912700993,530.6201034
772,0.301219466,125.3743343,97.25149761,3.965050783,477.8610392,0.669831688,134.7848757,98.31118879,4.280093245,288.7230446
773,0.542359713,63.01438114,73.73129151,1.234112927,444.9848479,1.126503812,79.22196962,87.71609723,0.663039277,723.380694
774,1.239685045,224.7798579,10.72884393,2.274597897,192.5928478,1.176765745,118.6264938,30.17432092,0.634824261,62.64758509
775,1.371026084,37.16130458,86.02399554,2.849192834,209.0916413,1.347150346,165.9804159,34.383485,4.353573613,429.1015407
776,1.348575149,44.64893107,15.24627279,1.87919392,603.3087401,0.255491583,153.4782754,31.65170261,0.61777063,730.6597199
777,0.711424653,200.0107816,85.04053888,4.648846993,137.6022764,0.987409152,59.89781825,71.61858439,2.363380676,366.6616073
778,0.681396579,127.536407,86.83276208,1.774638243,234.6609942,0.327423394,31.56188429,98.73177459,4.063152972,797.9461122
779,0.981373585,53.14652231,19.64876702,4.902254907,501.2869659,0.301246182,85.1272675,50.88085795,3.051462414,152.9878869
780,1.106887184,116.0194007,20.8278265,3.512102621,756.9130047,0.379962511,188.0944376,55.16108815,3.972322974,794.3661238
781,0.320293245,170.9166541,22.12180644,2.44750057,567.0832,1.210962972,220.7297258,40.86211693,0.606906827,274.5383513
782,1.316792421,234.1831846,16.51081395,2.814158151,708.0992058,0.382727862,247.6825169,3.446438537,1.075428245,69.03436966
783,1.393430147,147.7580038,18.76571069,3.807471453,726.702139,1.434156868,233.9420653,80.07778618,1.915157808,316.9840257
784,0.720049964,63.66286371,39.28213987,4.949153624,212.2129713,1.199178889,86.48907182,20.14447686,0.825882922,693.7825362
785,0.226656643,117.8665023,11.75488098,3.924777131,649.1523633,1.395389087,184.9803108,99.12482284,4.069288093,208.1738601
786,0.15971812,75.93333213,54.26411373,2.879917473,66.04967144,0.904430211,37.49128253,80.39848725,1.454640218,346.0582735
787,0.212190833,188.6827227,5.394490213,4.675927754,730.0455702,0.847888819,65.1321234,25.1179472,1.959231672,184.4998634
788,1.21397797,217.4300431,3.31404447,2.724436441,583.4708049,1.005704219,198.4042565,48.76164666,1.630162649,343.3688507
789,1.404616502,163.1532032,74.08850374,1.329655766,440.6170363,1.215437326,186.4137845,63.94472117,3.725813463,588.3222859
790,0.906188257,197.1294591,19.48177295,3.679278228,346.0096393,1.069732761,49.23838316,95.55131042,4.099839206,277.5462472
791,0.245584972,236.2602378,41.02896638,4.241655838,324.4843266,0.989220069,42.87719716,34.0129871,4.002735391,590.6919549
792,1.077988483,208.9111689,62.83494986,4.42025793,74.29920299,0.88533555,212.2232248,66.46978601,0.520119374,417.8800115
793,1.309353609,211.2149273,48.88385861,3.399779697,559.0822207,0.746756725,83.33899341,95.65109656,1.99239715,78.56459319
794,0.325753169,201.5243183,91.55922463,3.324948942,485.1143081,1.22518808,203.5850612,57.75062554,2.791086744,250.3231992
795,0.704610581,232.7291631,53.07073126,3.220807225,242.5635371,0.115627107,197.1510614,77.21876961,2.394035012,717.61321
796,0.96771225,73.77373344,19.01224591,1.985695699,124.1907629,1.478339058,231.758296,32.84544232,4.975873399,668.2630416
797,0.861800334,175.7149689,29.38955426,2.056669286,85.96567711,0.55235978,211.8305452,88.44975321,1.713458101,702.5056044
798,0.23017356,125.8032982,58.55537263,1.625482126,352.6064967,1.302210648,196.6667152,10.86055152,2.704288327,592.9317196
799,1.366066772,160.3761939,97.41460608,1.559235183,661.4729564,1.400361302,121.3270404,97.71701722,0.788783726,204.8597835
800,0.426063022,207.3955525,17.11795269,3.757207923,260.0518691,0.832821215,248.2846499,78.92510776,2.324649048,503.0595975
801,0.395777847,230.8073646,63.30569958,3.234105503,296.2974523,0.603884485,118.4533303,40.72249706,4.245136518,410.4351142
802,0.568146967,54.40897271,62.08787649,1.298616881,48.94014378,1.354161747,56.30839018,24.98514575,3.178089307,44.08028027
803,0.540658006,85.0743449,16.17525638,3.82803043,258.1121243,1.087662702,85.75004282,88.70814034,2.309174449,671.2580928
804,0.457320694,172.9905462,95.21729331,2.591181769,630.2948628,0.486304982,99.73672993,53.18591121,1.250610049,684.6849073
805,0.133361279,130.3467654,74.79381003,4.39062178,384.2423609,0.799088416,246.028964,49.71256864,2.806016044,192.104888
806,0.815188345,128.9161248,24.67591825,4.039743988,747.5086418,1.153025161,209.1745849,8.114837213,3.190522363,103.4191752
807,1.484471403,89.86586887,98.49661205,1.698422923,163.4771071,1.432289311,101.3733892,42.74534748,2.244793398,536.7350185
808,0.839871473,58.46802578,77.74395631,2.350424108,151.2323757,0.42819973,181.7125222,92.55524231,3.423073377,792.2910593
809,0.248409993,100.9766228,46.18378738,1.098592454,559.4291384,0.929269698,185.3042833,25.45698313,4.15558235,198.6455262
810,1.174885095,33.6408073,39.06384746,1.555672705,53.43670599,1.239388195,116.5492942,3.068680339,4.383174536,173.6947739
811,0.288980213,219.7933666,70.48779817,4.434682277,602.2612863,0.973946855,244.4772323,51.42482296,4.362922215,744.7440035
812,1.283126733,224.5374421,81.42204146,1.449593419,595.095992,0.303629581,177.9960437,85.43167248,4.53848456,633.7663088
813,0.20172828,68.88387971,3.90235214,1.165340926,222.4302414,1.461759574,161.1299954,67.94152025,2.369182197,255.8457351
814,0.252184883,68.1361757,88.00157234,1.541030473,81.41921677,1.22205772,204.2274331,60.61200938,1.041078193,685.4354978
815,1.095248683,216.0998978,61.25869855,4.318040767,517.0624427,0.925027467,84.67776254,98.85928092,2.48137998,696.3584831
816,0.611892725,65.22545685,95.48566421,1.267845501,744.9539278,0.949141702,219.1198741,81.62057059,1.251939954,587.7482242
817,0.173950957,99.10802206,65.33822087,4.496701101,73.48803865,1.111843474,168.7589269,97.09298758,1.743318011,201.3649866
818,1.179451561,131.6192328,71.96585375,2.412121149,115.291433,1.141297066,231.0903643,54.0926078,3.820544074,523.8967868
819,0.893638551,64.68717644,76.10197085,2.361994105,44.57274117,1.057149324,49.45170182,98.01671102,3.854357603,759.4659464
820,0.919953669,142.9580773,35.19767503,2.490639381,759.9017082,0.184289592,228.0808668,73.33275414,2.314241053,517.2663147
821,0.160816861,164.4772912,33.53045048,1.060622407,382.5064083,0.504724875,77.32922196,87.87391326,1.579412084,148.5389262
822,0.215781692,36.0015609,76.1806172,1.535290628,454.6081563,1.287371642,43.0214862,54.869485,4.174685478,292.922274
823,0.200222266,186.4958891,60.2767264,3.275604846,637.4429223,0.803356807,197.8734739,86.40125793,1.233030003,769.4256395
824,1.397222376,127.7873269,35.72018967,3.579837375,722.5706122,0.526901961,90.25152657,12.28823444,4.723373023,430.663747
825,1.19926047,249.5537658,58.50226399,3.014238531,66.9784627,0.104608318,117.4444167,68.73812702,4.259961043,374.4113946
826,0.389031414,70.43096291,95.06212107,4.194242339,616.6875459,0.489356544,175.1194566,17.45506638,1.701145555,688.9594807
827,0.930387305,242.7675492,94.82743826,4.080103431,380.5428824,1.015704374,74.77093446,63.33052375,1.622943058,186.2209897
828,1.128794767,69.29211774,56.14321691,1.719274339,763.5284506,0.316187659,187.4334625,5.837700844,1.176910791,278.1622527
829,0.303743025,88.20748293,46.83933972,3.427282535,616.1336297,0.527995056,93.15834795,72.43880028,2.441658387,761.7894208
830,0.682906736,110.6476511,50.98309835,4.991318909,587.3875344,0.662390491,232.1173132,58.96659304,3.355969499,261.7806303
831,0.761741348,128.413775,14.09180067,1.183516893,184.0219598,0.131784576,112.5472815,92.36644855,4.376472565,92.16257378
832,0.949736309,120.3498955,76.50872968,4.605808837,699.1334813,1.117244107,81.51347942,6.756302546,0.815621681,468.1153103
833,0.781546631,118.8860184,4.238338462,2.798132631,768.996537,1.487074286,83.61553641,93.94371077,1.509358165,181.905723
834,0.925172232,32.13082394,95.33382446,4.415995603,662.377635,0.338313225,151.7552639,77.01141879,2.436489294,125.3053339
835,0.684541539,216.7788168,40.70675444,0.769352479,121.3064416,1.300053004,243.3614758,47.14111361,2.710137761,193.0784261
836,0.944921936,167.9616279,9.930593501,1.319676359,259.3220386,0.805278062,119.2293935,51.40071418,1.864052493,360.2271361
837,0.792766755,148.0320581,23.21914383,4.610439632,251.6903961,0.933909385,143.0858169,11.5843895,2.193747956,519.0996748
838,0.358197623,187.9508544,84.99578265,1.412266161,417.0449091,0.447585501,194.2098164,5.650574136,2.428687116,484.2623213
839,0.866315856,219.701725,37.23892609,4.177770309,536.5142282,0.336106329,87.4936957,65.3127991,1.810022992,47.33434475
840,1.238133059,80.47663748,23.62298991,1.630975969,187.1898266,0.569434498,122.0959825,54.78832212,4.043983296,112.3221046
841,0.454485015,79.17504781,69.70309927,4.278569129,152.7254023,0.463031301,45.9611803,24.85359658,2.87046039,571.1059838
842,1.222719985,158.1450651,76.46862084,2.852336623,341.3692177,0.389097142,98.74647056,65.96288273,1.160268048,645.4562223
843,0.588933975,197.2622817,44.51232522,3.635667557,726.0286486,1.077210813,47.33269838,79.07620543,1.999315263,579.5264858
844,1.001605742,105.5519911,69.88892247,4.968415303,337.3852199,1.121953241,205.7885496,41.70781217,4.979211928,323.1187585
845,1.441872715,113.7383992,98.10694755,0.842432098,401.2001806,0.471525893,108.9916308,44.17296814,4.287046068,357.8244019
846,0.783276347,48.54036091,24.58528773,1.835813418,311.9540905,0.444563967,67.48981041,34.26841564,1.313234353,473.0928902
847,1.19443504,201.7769364,95.8305635,0.958575743,716.0539045,0.806826571,149.3272062,67.44221677,0.639023979,282.1290014
848,1.044861158,155.4307638,93.50667151,3.54860604,748.9395895,0.563777169,155.6296301,37.41142173,3.26152677,706.8807573
849,0.799938211,105.7753069,42.7059952,0.679505766,70.12856078,0.35504828,164.0317338,69.04263308,3.942670932,349.6786124
850,0.4331582,75.53757623,70.57229867,1.33477536,248.3776073,0.818224395,90.98614777,38.54756143,1.595403596,434.8344737
851,1.392191943,108.8143645,58.68372678,1.111337268,610.7451093,0.72361979,72.84909956,44.63089536,3.359883045,575.1962425
852,0.630335688,114.6998333,53.11133894,1.635865661,243.216572,0.512829341,30.51754224,35.10356984,0.767923502,494.1865296
853,0.176945597,66.11486261,22.82983496,0.864570219,195.6209133,0.540042103,50.5715906,95.23094523,3.527468863,726.8846329
854,0.911652116,240.5785485,67.94915987,3.66053847,223.7427038,0.867670065,117.0921557,33.15126915,2.45963882,579.9873735
855,1.3447712,174.2204502,7.241812737,4.256867213,429.5950698,1.290094461,36.0940866,27.46225166,1.886104702,789.655646
856,0.783826703,91.12217371,38.95560709,4.857396905,493.2325889,0.718334897,238.2292877,39.11953172,2.03399047,704.6743434
857,0.416167398,196.502504,52.05253248,2.421050288,51.14058313,1.034811274,205.0139721,81.51901838,2.05602803,666.1783867
858,0.972815266,55.89028592,37.44807204,1.510177707,456.3125066,0.983377717,46.43933015,70.4286687,1.103244559,786.6928443
859,0.374997454,110.402538,82.28290612,2.665575907,640.2075552,0.330045178,147.8368415,63.86840272,2.94565108,500.0875669
860,0.624728128,179.6612144,21.3234772,4.149778284,117.9017102,1.089094812,46.31739118,31.24131897,1.920065707,774.9364722
861,0.372141503,83.65205797,75.47853019,4.42591133,347.4786795,0.492676631,135.2441411,10.55846747,2.110125748,43.24524131
862,0.785344537,86.72881782,72.06086528,2.373953901,270.7412749,0.908647218,66.68684459,6.619719429,1.091285707,619.6163136
863,0.286122158,111.9153893,16.63998476,0.777904426,235.6452303,0.359532718,246.7232508,97.91450111,4.952983486,180.1080231
864,0.224453733,108.2269913,42.80705888,1.818954141,742.650138,0.457811206,123.3761208,69.71201846,4.558619433,331.2037253
865,0.963663563,44.41848247,80.26964498,2.655103885,67.90364559,0.630836627,68.1096607,87.33232831,2.766900557,285.9486812
866,0.434750354,46.62074195,70.64946004,1.681968875,110.2202318,0.184772012,230.4288398,76.0124969,1.414222833,365.2157639
867,0.557002292,239.2980805,53.81996809,3.16335042,497.0056704,0.578231492,161.6596949,51.51426229,2.376774964,234.5615146
868,0.100514106,78.01358372,35.53206035,1.743864287,468.1049374,0.744705379,195.8903911,95.7592768,2.567649968,85.56422684
869,1.21694481,212.2146262,11.65337594,3.458936066,154.9286838,0.53489112,183.3351879,71.21435752,1.429733301,122.1922058
870,0.978942085,123.215119,11.00074355,4.654225698,779.737472,0.265065563,249.8254685,12.92771215,2.601930603,98.68245345
871,0.129652327,241.4009075,56.27822586,1.868023079,178.5746064,1.228611822,242.2544727,79.05478238,3.221883068,312.8823193
872,1.03041097,51.03058853,47.39560266,2.596078063,225.8039086,0.153156184,131.4368693,47.41868432,1.361465357,545.0296893
873,0.341421082,227.5243632,26.89782348,2.972780986,213.0715958,1.340294804,245.4881319,87.12294598,3.78991348,174.3840922
874,1.154467581,145.2035509,68.65180771,3.074723827,521.2323198,1.196672286,166.8457076,26.36043617,2.774269242,368.3244117
875,1.118938302,165.6013576,37.69037572,3.193549969,388.3101096,0.707579231,191.5208545,48.9977341,4.967102581,269.5978166
876,0.202627506,186.7457043,87.63217653,1.354908892,597.836702,1.392363032,79.73821885,39.39442084,4.878526132,41.48391838
877,0.812849268,144.8021392,66.80970699,4.331404441,191.4695541,0.847688671,95.87985848,28.41101489,2.712589689,732.4504027
878,1.174252322,144.3920248,46.01722279,4.394706826,194.106369,0.408294981,201.906627,27.96615173,1.695913218,134.2789886
879,1.304794322,74.88102048,42.06225839,0.892929428,147.7459783,1.195072632,69.01650766,80.00883543,1.239513651,162.5944598
880,1.328261951,174.0619122,58.22473021,1.147764904,546.0712118,0.270211099,51.93815894,55.45299111,3.725476677,678.8183676
881,0.895001178,154.1430701,58.07528531,2.604747801,517.6697938,0.712805792,246.4970292,88.75459513,3.960845814,370.3039092
882,1.144896706,111.2298895,75.87429694,3.391574117,225.4029725,0.69478088,75.75532468,47.60961942,3.617874764,359.2384384
883,0.443355986,145.7213749,75.67035283,1.18003379,172.9472111,0.918820648,75.900053,61.12543931,4.984092357,790.3211273
884,0.130851683,96.91335836,36.75881908,1.816816941,122.2847897,0.886870187,111.9428387,16.6941379,2.730785357,648.4346607
885,0.347713361,122.8118317,27.45685911,2.322474621,47.1989202,1.147623177,55.04315486,12.21622024,1.898642119,603.5146748
886,1.191118346,103.5671295,16.79238007,2.617595353,161.0719441,0.313814729,174.4137317,28.06791151,4.997151147,312.4654475
887,1.193510194,84.94538953,19.57367389,4.445047051,43.89681094,0.768300593,85.6101552,74.64934535,1.504129986,35.64915679
888,0.280644286,115.0409487,91.18346616,3.985775022,687.7403567,0.481476367,155.0126718,8.837824578,2.130100301,556.8533068
889,1.488470258,185.0776866,79.72856908,2.302654362,681.5365361,0.869225445,132.0070577,18.39173011,1.140172928,223.7521287
890,1.074080694,73.92107684,93.30111263,1.19034375,718.3572309,0.472323793,93.69977243,92.61252055,4.770158083,721.862218
891,1.473937744,116.4940151,62.29496257,2.332252672,379.9609123,0.188997406,39.72303811,19.01344156,2.518200495,470.095106
892,0.545833317,138.9582353,86.17102328,0.534763237,357.3004063,0.738031561,226.2592755,24.36573564,4.075295716,369.6746895
893,0.696015414,180.0389951,76.87272385,4.458916777,717.0699746,0.698304853,114.8805625,93.32421768,1.835623552,376.0240784
894,1.360174917,136.1104656,67.43474374,2.182298024,607.6778021,1.306189844,139.1481923,64.31205165,3.302177685,435.6669614
895,0.852536857,45.1174358,99.52176599,3.962835838,649.930668,1.007283405,36.54393534,60.26777456,3.760686075,734.1758633
896,0.997137664,45.57406891,34.56749274,2.751580866,423.2326071,0.278304661,159.6659731,22.18055895,0.93349073,795.7601834
897,0.32260771,110.0747719,61.59163116,3.606519607,284.3110965,0.736174301,215.1457463,5.961328715,4.8575846,738.2268652
898,0.835234228,147.5437134,17.07513474,4.534639447,61.78694951,1.042692752,91.91816906,76.88714557,2.394550108,176.6983838
899,1.037273459,56.74542742,7.480953651,3.890915657,184.6345119,0.544567455,202.4056583,28.27769858,0.975260605,527.0311266
